MSN     StateCode    Year     Data
ELIMV   TX           1988         0
ELIMV   TX           1989   0.04032
ELIMV   TX           1990   0.03203
ELIMV   TX           1991   0.00034
ELIMV   TX           1992         0
ELIMV   TX           1993   0.00032
ELIMV   TX           1994   0.00152
ELIMV   TX           1995         0
ELIMV   TX           1996   0.12089
ELIMV   TX           1997   12.0486
ELIMV   TX           1998  19.81756
ELIMV   TX           1999   6.04876
ELIMV   TX           2000   0.13675
ELIMV   TX           2001   0.25176
ELIMV   TX           2002   2.44912
ELIMV   TX           2003   3.58654
ELIMV   TX           2004   3.73014
ELIMV   TX           2005   4.40581
ELIMV   TX           2006   4.69884
ELIMV   TX           2007   9.95233
ELIMV   TX           2008   59.9317
ELIMV   TX           2009  18.47303
ELISB   AZ           1960  -14965.8
ELISB   AZ           1961    -16277
ELISB   AZ           1962  -15044.7
ELISB   AZ           1963  -8686.13
ELISB   AZ           1964  4277.696
ELISB   AZ           1965  6384.187
ELISB   AZ           1966  4462.914
ELISB   AZ           1967  13962.97
ELISB   AZ           1968  6104.235
ELISB   AZ           1969  10428.52
ELISB   AZ           1970  25352.87
ELISB   AZ           1971  24285.13
ELISB   AZ           1972  31742.43
ELISB   AZ           1973  28985.78
ELISB   AZ           1974   15258.5
ELISB   AZ           1975  15608.75
ELISB   AZ           1976  -19977.7
ELISB   AZ           1977  -44182.9
ELISB   AZ           1978  -35480.1
ELISB   AZ           1979  -69405.4
ELISB   AZ           1980  -85621.9
ELISB   AZ           1981   -100722
ELISB   AZ           1982   -105474
ELISB   AZ           1983   -123025
ELISB   AZ           1984   -149834
ELISB   AZ           1985   -137018
ELISB   AZ           1986   -163285
ELISB   AZ           1987   -143953
ELISB   AZ           1988   -220881
ELISB   AZ           1989  -98723.6
ELISB   AZ           1990   -185367
ELISB   AZ           1991   -224363
ELISB   AZ           1992   -240601
ELISB   AZ           1993   -204297
ELISB   AZ           1994   -211860
ELISB   AZ           1995   -183151
ELISB   AZ           1996   -171950
ELISB   AZ           1997   -210872
ELISB   AZ           1998   -226710
ELISB   AZ           1999   -219644
ELISB   AZ           2000   -238570
ELISB   AZ           2001   -241264
ELISB   AZ           2002   -252406
ELISB   AZ           2003   -235692
ELISB   AZ           2004   -287810
ELISB   AZ           2005   -218060
ELISB   AZ           2006   -200419
ELISB   AZ           2007   -228003
ELISB   AZ           2008   -299182
ELISB   AZ           2009   -279872
ELISB   CA           1960  6480.486
ELISB   CA           1961  10118.88
ELISB   CA           1962  -5884.12
ELISB   CA           1963  -22652.4
ELISB   CA           1964  -14844.7
ELISB   CA           1965   -2703.3
ELISB   CA           1966  14027.17
ELISB   CA           1967  6948.115
ELISB   CA           1968  52801.58
ELISB   CA           1969  76757.23
ELISB   CA           1970  137180.1
ELISB   CA           1971  204031.6
ELISB   CA           1972  279958.3
ELISB   CA           1973  195793.6
ELISB   CA           1974  259716.9
ELISB   CA           1975  417168.4
ELISB   CA           1976  549253.7
ELISB   CA           1977  385390.8
ELISB   CA           1978  443647.1
ELISB   CA           1979  369622.9
ELISB   CA           1980  460240.6
ELISB   CA           1981  556505.8
ELISB   CA           1982  623125.5
ELISB   CA           1983  607930.1
ELISB   CA           1984    692784
ELISB   CA           1985  687342.2
ELISB   CA           1986    722692
ELISB   CA           1987  712616.6
ELISB   CA           1988  849116.6
ELISB   CA           1989  637470.8
ELISB   CA           1990  789340.7
ELISB   CA           1991  816298.6
ELISB   CA           1992  695805.1
ELISB   CA           1993  569328.9
ELISB   CA           1994  607847.3
ELISB   CA           1995  661991.2
ELISB   CA           1996    791155
ELISB   CA           1997  910758.9
ELISB   CA           1998  823844.7
ELISB   CA           1999  834549.1
ELISB   CA           2000  751785.9
ELISB   CA           2001  817756.7
ELISB   CA           2002  853673.9
ELISB   CA           2003  875017.3
ELISB   CA           2004  999180.7
ELISB   CA           2005  955497.6
ELISB   CA           2006  912049.8
ELISB   CA           2007   1004480
ELISB   CA           2008   1093156
ELISB   CA           2009  999871.5
ELISB   NM           1960  3076.956
ELISB   NM           1961  3826.225
ELISB   NM           1962  5036.215
ELISB   NM           1963  -9589.36
ELISB   NM           1964  -24211.1
ELISB   NM           1965  -49400.8
ELISB   NM           1966  -40994.1
ELISB   NM           1967  -48421.1
ELISB   NM           1968  -42211.7
ELISB   NM           1969  -50513.8
ELISB   NM           1970  -94498.3
ELISB   NM           1971   -104941
ELISB   NM           1972   -112440
ELISB   NM           1973   -127353
ELISB   NM           1974   -135916
ELISB   NM           1975   -134254
ELISB   NM           1976   -132743
ELISB   NM           1977   -143460
ELISB   NM           1978   -119108
ELISB   NM           1979   -119958
ELISB   NM           1980   -161175
ELISB   NM           1981   -151128
ELISB   NM           1982   -169454
ELISB   NM           1983   -193231
ELISB   NM           1984   -159943
ELISB   NM           1985   -163479
ELISB   NM           1986   -131018
ELISB   NM           1987   -145454
ELISB   NM           1988   -148279
ELISB   NM           1989   -158994
ELISB   NM           1990   -148377
ELISB   NM           1991   -107508
ELISB   NM           1992   -131938
ELISB   NM           1993   -134422
ELISB   NM           1994   -137198
ELISB   NM           1995   -126663
ELISB   NM           1996   -124036
ELISB   NM           1997   -135511
ELISB   NM           1998   -134944
ELISB   NM           1999   -140708
ELISB   NM           2000   -143468
ELISB   NM           2001   -140947
ELISB   NM           2002   -112160
ELISB   NM           2003   -134987
ELISB   NM           2004   -129231
ELISB   NM           2005   -143758
ELISB   NM           2006   -154724
ELISB   NM           2007   -134462
ELISB   NM           2008   -136654
ELISB   NM           2009   -165859
ELISB   TX           1960  -9853.31
ELISB   TX           1961  -9754.52
ELISB   TX           1962  -20702.9
ELISB   TX           1963  -24622.4
ELISB   TX           1964  -31052.3
ELISB   TX           1965  -10387.2
ELISB   TX           1966  -5246.48
ELISB   TX           1967  -8343.02
ELISB   TX           1968  -1663.59
ELISB   TX           1969  1989.919
ELISB   TX           1970  14504.63
ELISB   TX           1971  -5349.14
ELISB   TX           1972  -20970.1
ELISB   TX           1973  -3298.56
ELISB   TX           1974    -11577
ELISB   TX           1975    -27052
ELISB   TX           1976  -21523.3
ELISB   TX           1977  -35053.6
ELISB   TX           1978    -36787
ELISB   TX           1979  -62030.9
ELISB   TX           1980  -90489.5
ELISB   TX           1981   -100549
ELISB   TX           1982  -63919.4
ELISB   TX           1983  -19638.1
ELISB   TX           1984  28018.38
ELISB   TX           1985  60741.85
ELISB   TX           1986  95559.53
ELISB   TX           1987  109715.5
ELISB   TX           1988    109865
ELISB   TX           1989  -12651.7
ELISB   TX           1990  27947.49
ELISB   TX           1991  14853.95
ELISB   TX           1992  -21377.4
ELISB   TX           1993  9522.813
ELISB   TX           1994  -13362.8
ELISB   TX           1995  -25655.3
ELISB   TX           1996  45138.64
ELISB   TX           1997  44362.56
ELISB   TX           1998  39110.21
ELISB   TX           1999  7530.711
ELISB   TX           2000  18224.53
ELISB   TX           2001  63988.04
ELISB   TX           2002  31467.63
ELISB   TX           2003  91441.33
ELISB   TX           2004  32066.25
ELISB   TX           2005  80524.03
ELISB   TX           2006  117898.2
ELISB   TX           2007  60715.27
ELISB   TX           2008  66610.36
ELISB   TX           2009  100588.5
ELNIB   AZ           1960  -51.1271
ELNIB   AZ           1961  -48.5449
ELNIB   AZ           1962  -70.0084
ELNIB   AZ           1963  -78.3405
ELNIB   AZ           1964  -86.5198
ELNIB   AZ           1965  -97.4218
ELNIB   AZ           1966  -103.809
ELNIB   AZ           1967   -116.34
ELNIB   AZ           1968   -128.67
ELNIB   AZ           1969   -150.36
ELNIB   AZ           1970  -175.274
ELNIB   AZ           1971   -206.52
ELNIB   AZ           1972   -452.21
ELNIB   AZ           1973  -320.965
ELNIB   AZ           1974  -75.1686
ELNIB   AZ           1975  -47.3743
ELNIB   AZ           1976  -67.6486
ELNIB   AZ           1977  -55.2838
ELNIB   AZ           1978  -122.418
ELNIB   AZ           1979  -134.914
ELNIB   AZ           1980  -138.322
ELNIB   AZ           1981  -36.4163
ELNIB   AZ           1982  -23.2664
ELNIB   AZ           1983  -3.77708
ELNIB   AZ           1984    -4.265
ELNIB   AZ           1985         0
ELNIB   AZ           1986  -5.21354
ELNIB   AZ           1987  -5.18624
ELNIB   AZ           1988  -6.09383
ELNIB   AZ           1989  -7.04578
ELNIB   AZ           1990  -7.07649
ELNIB   AZ           1991  363.0368
ELNIB   AZ           1992  -7.39039
ELNIB   AZ           1993  -7.69406
ELNIB   AZ           1994  -8.41741
ELNIB   AZ           1995  1146.258
ELNIB   AZ           1996  -9.01109
ELNIB   AZ           1997  391.8341
ELNIB   AZ           1998    13.648
ELNIB   AZ           1999         0
ELNIB   AZ           2000  161.1044
ELNIB   AZ           2001  187.5031
ELNIB   AZ           2002  48.18259
ELNIB   AZ           2003  -54.1616
ELNIB   AZ           2004  265.3864
ELNIB   AZ           2005  -259.933
ELNIB   AZ           2006  -621.775
ELNIB   AZ           2007   9.26931
ELNIB   AZ           2008  -896.251
ELNIB   AZ           2009  -788.284
ELNIB   CA           1960  -1363.42
ELNIB   CA           1961  -1500.85
ELNIB   CA           1962  -1560.03
ELNIB   CA           1963  -1518.82
ELNIB   CA           1964  -79.7453
ELNIB   CA           1965  -10.1132
ELNIB   CA           1966         0
ELNIB   CA           1967         0
ELNIB   CA           1968         0
ELNIB   CA           1969         0
ELNIB   CA           1970  -36.7152
ELNIB   CA           1971  -37.1729
ELNIB   CA           1972         0
ELNIB   CA           1973  -4.96374
ELNIB   CA           1974         0
ELNIB   CA           1975         0
ELNIB   CA           1976         0
ELNIB   CA           1977         0
ELNIB   CA           1978         0
ELNIB   CA           1979         0
ELNIB   CA           1980  303.1221
ELNIB   CA           1981  28.30595
ELNIB   CA           1982  19.92608
ELNIB   CA           1983  91.30171
ELNIB   CA           1984  215.4746
ELNIB   CA           1985  13834.12
ELNIB   CA           1986  12898.51
ELNIB   CA           1987  26421.02
ELNIB   CA           1988  24859.35
ELNIB   CA           1989  14424.05
ELNIB   CA           1990  15757.96
ELNIB   CA           1991  10202.71
ELNIB   CA           1992  7073.427
ELNIB   CA           1993  6710.316
ELNIB   CA           1994  7014.164
ELNIB   CA           1995  5932.373
ELNIB   CA           1996  4191.458
ELNIB   CA           1997  4502.298
ELNIB   CA           1998  -2104.24
ELNIB   CA           1999  642.9163
ELNIB   CA           2000  11536.29
ELNIB   CA           2001   10422.7
ELNIB   CA           2002  6379.055
ELNIB   CA           2003  14077.54
ELNIB   CA           2004  4240.881
ELNIB   CA           2005  18858.44
ELNIB   CA           2006  8092.449
ELNIB   CA           2007  18782.13
ELNIB   CA           2008  16018.99
ELNIB   CA           2009  8627.788
ELNIB   NM           1960         0
ELNIB   NM           1961         0
ELNIB   NM           1962         0
ELNIB   NM           1963         0
ELNIB   NM           1964         0
ELNIB   NM           1965         0
ELNIB   NM           1966         0
ELNIB   NM           1967         0
ELNIB   NM           1968         0
ELNIB   NM           1969         0
ELNIB   NM           1970         0
ELNIB   NM           1971         0
ELNIB   NM           1972         0
ELNIB   NM           1973         0
ELNIB   NM           1974         0
ELNIB   NM           1975         0
ELNIB   NM           1976         0
ELNIB   NM           1977         0
ELNIB   NM           1978         0
ELNIB   NM           1979         0
ELNIB   NM           1980         0
ELNIB   NM           1981         0
ELNIB   NM           1982         0
ELNIB   NM           1983         0
ELNIB   NM           1984         0
ELNIB   NM           1985         0
ELNIB   NM           1986         0
ELNIB   NM           1987         0
ELNIB   NM           1988         0
ELNIB   NM           1989         0
ELNIB   NM           1990         0
ELNIB   NM           1991         0
ELNIB   NM           1992         0
ELNIB   NM           1993         0
ELNIB   NM           1994         0
ELNIB   NM           1995         0
ELNIB   NM           1996         0
ELNIB   NM           1997         0
ELNIB   NM           1998         0
ELNIB   NM           1999         0
ELNIB   NM           2000   0.10236
ELNIB   NM           2001         0
ELNIB   NM           2002  52.23772
ELNIB   NM           2003  78.47259
ELNIB   NM           2004  193.0032
ELNIB   NM           2005  -52.6779
